"Name","model_type","backbone_run_name","frac_keep","contrastive_loss_weight","loss_norm_type","num_oxels","State","Runtime","learning_rate","trainer/global_step","training/accuracy_epoch","training/accuracy_step","training/loss","training/loss_epoch","training/loss_step","training/step","validation/accuracy","validation/loss","validation/loss_epoch","validation/loss_step","validation/step","validation/accuracy/dataloader_idx_0","validation/id/accuracy/dataloader_idx_0","validation/id/loss/dataloader_idx_0","validation/loss/dataloader_idx_0","validation/ood/accuracy/dataloader_idx_1","validation/ood/loss/dataloader_idx_1","ID","num_parameters"
"chocolate-terrain-296","BackboneColoredMNIST","","0.25","1","l2","32","finished","938","0.001","29999","","","","0.00007223573629744351","0.0000160684412549017","","","0.000012185360901639797","","","","","","","","","","gl9m6g3a","993664"
"twilight-firefly-295","BackboneColoredMNIST","","0.25","0.9","l2","32","finished","928","0.001","29999","","","","0.006666403263807297","0.006566283758729696","","","0.006636316422373056","","","","","","","","","","5mw6p09h","993664"
"feasible-pyramid-294","BackboneColoredMNIST","","0.25","0.7","l2","32","finished","916","0.001","29999","","","","0.00790216214954853","0.007919790223240852","","","0.007745273411273956","","","","","","","","","","cvr0x72k","993664"
"noble-river-293","BackboneColoredMNIST","","0.25","0.5","l2","32","finished","906","0.001","29999","","","","0.008338315412402153","0.0082884281873703","","","0.008114848285913467","","","","","","","","","","1i6bgka4","993664"
"dutiful-butterfly-292","BackboneColoredMNIST","","0.25","0.3","l2","32","finished","895","0.001","29999","","","","0.008550042286515236","0.008519652299582958","","","0.008285889402031898","","","","","","","","","","yudelhyl","993664"
"daily-salad-291","BackboneColoredMNIST","","0.25","0.1","l2","32","finished","883","0.001","29999","","","","0.008624146692454815","0.008636241778731346","","","0.008260108530521393","","","","","","","","","","uaqe1qzl","993664"
"honest-planet-290","BackboneColoredMNIST","","0.25","0","l2","32","finished","768","0.001","29999","","","","0.008536904118955135","0.008733270689845085","","","0.008193359710276127","","","","","","","","","","qmocv8k7","993664"
"clean-violet-289","BackboneColoredMNIST","","0.25","1","l2","32","finished","936","0.001","29999","","","","0.000001608941488484561","3.748086214727664e-7","","","0.000001297174549108604","","","","","","","","","","ywsh392k","993664"
"fragrant-sponge-288","BackboneColoredMNIST","","0.25","0.9","l2","32","finished","927","0.001","29999","","","","0.006620535161346197","0.006652540527284145","","","0.0065610771998763084","","","","","","","","","","v9cnjgb2","993664"
"unique-energy-287","BackboneColoredMNIST","","0.25","0.7","l2","32","finished","917","0.001","29999","","","","0.00795361865311861","0.007873660884797573","","","0.007810591720044613","","","","","","","","","","pt2l2srj","993664"
"giddy-dew-286","BackboneColoredMNIST","","0.25","0.5","l2","32","finished","905","0.001","29999","","","","0.008339433930814266","0.008373783901333809","","","0.008123659528791904","","","","","","","","","","md7cwhef","993664"
"denim-night-285","BackboneColoredMNIST","","0.25","0.3","l2","32","finished","897","0.001","29999","","","","0.008549547754228115","0.008383686654269695","","","0.008344722911715508","","","","","","","","","","5mdot3dc","993664"
"giddy-fire-284","BackboneColoredMNIST","","0.25","0.1","l2","32","finished","880","0.001","29999","","","","0.00857627298682928","0.008805232122540474","","","0.008254613727331161","","","","","","","","","","8g1eh3mp","993664"
