"Name","model_type","backbone_run_name","frac_keep","contrastive_loss_weight","loss_norm_type","num_oxels","State","Runtime","learning_rate","trainer/global_step","training/accuracy_epoch","training/accuracy_step","training/loss","training/loss_epoch","training/loss_step","training/step","validation/accuracy","validation/loss","validation/loss_epoch","validation/loss_step","validation/step","validation/accuracy/dataloader_idx_0","validation/id/accuracy/dataloader_idx_0","validation/id/loss/dataloader_idx_0","validation/loss/dataloader_idx_0","validation/ood/accuracy/dataloader_idx_1","validation/ood/loss/dataloader_idx_1","ID","num_parameters"
"classic-galaxy-604","AttentionMLPPixelClassifier","ethereal-energy-425","","","","32","finished","622","0.002","11999","0.8480525612831116","0.8359375","","0.3643230199813843","0.36501818895339966","","","","","","","0.8516930937767029","","","0.35639500617980957","0.09715436398983002","1.4356707334518433","sxj8awct","28479"
"gallant-hill-603","AttentionMLPPixelClassifier","blooming-shape-428","","","","32","finished","608","0.002","11999","0.8486186861991882","0.84375","","0.3690304160118103","0.414516806602478","","","","","","","0.851264476776123","","","0.3611477017402649","0.0984828993678093","1.4193402528762815","cb9hzykb","28479"
"apricot-frost-602","AttentionMLPPixelClassifier","glorious-wave-432","","","","32","finished","608","0.002","11999","0.55910325050354","0.5625","","0.681010901927948","0.6792644262313843","","","","","","","0.5615087747573853","","","0.6800259947776794","0.5522413849830627","0.6838075518608093","84z2yq0h","28479"
"pretty-dew-601","AttentionMLPPixelClassifier","glorious-violet-436","","","","32","finished","607","0.002","11999","0.7158061861991882","0.7734375","","0.5880522131919861","0.5211789608001709","","","","","","","0.7233176231384277","","","0.5828692317008972","0.7204508185386658","0.5873590707778931","dqjfw0b2","28479"
"desert-glade-600","AttentionMLPPixelClassifier","smart-eon-439","","","","32","finished","625","0.002","11999","0.7263360619544983","0.796875","","0.5832334756851196","0.5057120323181152","","","","","","","0.7391770482063293","","","0.5698151588439941","0.7303076982498169","0.5799309611320496","xynjc9f5","28479"
"eager-paper-599","AttentionMLPPixelClassifier","leafy-darkness-297","","","","32","finished","806","0.002","11999","0.71433424949646","0.6796875","","0.5896934270858765","0.6125507950782776","","","","","","","0.7164595127105713","","","0.5889847278594971","0.705879807472229","0.5995294451713562","y8fr0h46","28479"
"dazzling-yogurt-598","AttentionMLPPixelClassifier","smart-dawn-221","","","","32","finished","809","0.002","11999","0.7319973111152649","0.7421875","","0.5783864855766296","0.5759762525558472","","","","","","","0.7239605784416199","","","0.5854395627975464","0.7261078357696533","0.5847254395484924","b4v7l9a4","28479"
"glorious-shape-597","AttentionMLPPixelClassifier","rosy-violet-442","","","","32","finished","810","0.002","11999","0.8536005616188049","0.8984375","","0.3574867248535156","0.28815630078315735","","","","","","","0.8424775004386902","","","0.3720739483833313","0.09689722955226898","1.4332797527313232","8vrxkoqt","28479"
"expert-dew-596","AttentionMLPPixelClassifier","zany-fog-298","","","","32","finished","808","0.002","11999","0.8486186861991882","0.8359375","","0.3825622797012329","0.3799988031387329","","","","","","","0.8433347344398499","","","0.39805346727371216","0.09719721972942352","1.5375043153762815","dfjb7jng","28479"
"twilight-wave-595","AttentionMLPPixelClassifier","twilight-oath-222","","","","32","finished","806","0.002","11999","0.7259963750839233","0.7265625","","0.5793559551239014","0.5908211469650269","","","","","","","0.7192456126213074","","","0.5872503519058228","0.7251650094985962","0.5835446715354919","yygdvhiu","28479"
"charmed-mountain-594","AttentionMLPPixelClassifier","soft-voice-445","","","","32","finished","805","0.002","11999","0.8541666865348816","0.8359375","","0.3545932471752167","0.37359246611595154","","","","","","","0.8478354215621948","","","0.3688974380493164","0.09565441310405733","1.4347741603851318","brezpq5g","28479"
"true-galaxy-593","AttentionMLPPixelClassifier","warm-bird-299","","","","32","finished","798","0.002","11999","0.8511096239089966","0.8125","","0.36007192730903625","0.41877445578575134","","","","","","","0.8401200175285339","","","0.38475579023361206","0.10341133177280426","1.443093180656433","0cnp4bzc","28479"
"glorious-planet-592","AttentionMLPPixelClassifier","woven-lake-223","","","","32","finished","797","0.002","11999","0.7356204986572266","0.703125","","0.5738265514373779","0.6005626916885376","","","","","","","0.7310330271720886","","","0.5797082781791687","0.7312933802604675","0.5784377455711365","6g023lpl","28479"
"noble-wind-591","AttentionMLPPixelClassifier","royal-plasma-449","","","","32","finished","794","0.002","11999","0.8530344367027283","0.828125","","0.35383960604667664","0.3835727572441101","","","","","","","0.8529790043830872","","","0.35291051864624023","0.10229707509279252","1.4194079637527466","3j1rj9zx","28479"
"wise-wave-590","AttentionMLPPixelClassifier","clear-smoke-300","","","","32","finished","793","0.002","11999","0.8541666865348816","0.8671875","","0.354870080947876","0.368804395198822","","","","","","","0.8553364872932434","","","0.3579479455947876","0.10203994065523148","1.4360026121139526","xlm0x5cu","28479"
"zany-wildflower-589","AttentionMLPPixelClassifier","serene-resonance-224","","","","32","finished","791","0.002","11999","0.8443161249160767","0.84375","","0.3709782063961029","0.424019992351532","","","","","","","0.8551221489906311","","","0.36123234033584595","0.10332562029361723","1.4302637577056885","ki7yozu9","28479"
"usual-energy-588","AttentionMLPPixelClassifier","sandy-plasma-453","","","","32","finished","791","0.002","11999","0.8530344367027283","0.8046875","","0.3577646315097809","0.48305943608284","","","","","","","0.8392627239227295","","","0.3821797668933869","0.10032570362091064","1.4180599451065063","3vkwsryk","28479"
"eternal-lake-587","AttentionMLPPixelClassifier","visionary-plant-301","","","","32","finished","795","0.002","11999","0.8505434989929199","0.8515625","","0.36578840017318726","0.3500231206417084","","","","","","","0.8508358597755432","","","0.36675694584846497","0.10169709473848344","1.4557297229766846","l92cur2f","28479"
"vibrant-planet-586","AttentionMLPPixelClassifier","earthy-deluge-225","","","","32","finished","789","0.002","11999","0.8459012508392334","0.8359375","","0.37134286761283875","0.41338303685188293","","","","","","","0.8519074320793152","","","0.3658011853694916","0.10945401340723038","1.4274113178253174","mryftb11","28479"
"bright-hill-585","AttentionMLPPixelClassifier","proud-armadillo-456","","","","32","finished","790","0.002","11999","0.5514039993286133","0.59375","","0.6851357221603394","0.6753391027450562","","","","","","","0.5441491603851318","","","0.6854096055030823","0.4978572130203247","0.6964156627655029","0gzhu4x7","28479"
"rare-thunder-584","AttentionMLPPixelClassifier","upbeat-microwave-302","","","","32","finished","802","0.002","11999","0.8452219367027283","0.8203125","","0.38313883543014526","0.4365050792694092","","","","","","","0.8456922173500061","","","0.38669100403785706","0.09719721972942352","1.4959156513214111","mh6x13xv","28479"
"toasty-elevator-583","AttentionMLPPixelClassifier","earnest-cherry-226","","","","32","finished","802","0.002","11999","0.848505437374115","0.859375","","0.373765766620636","0.3884004950523377","","","","","","","0.8514787554740906","","","0.37078824639320374","0.1007542610168457","1.4516899585723877","tjg98qxr","28479"
"swift-night-582","AttentionMLPPixelClassifier","proud-lake-459","","","","32","finished","805","0.002","11999","0.7227128744125366","0.6875","","0.5850666165351868","0.6186127662658691","","","","","","","0.7126017808914185","","","0.5962378978729248","0.7213507890701294","0.585769772529602","m8q8cqju","28479"
"comic-wildflower-581","AttentionMLPPixelClassifier","lunar-firefly-303","","","","32","finished","799","0.002","11999","0.8492980003356934","0.84375","","0.3828805387020111","0.4182935357093811","","","","","","","0.8527646660804749","","","0.3836019933223725","0.10752549767494202","1.5328340530395508","0d2xsl5a","28479"
"fancy-elevator-580","AttentionMLPPixelClassifier","lilac-disco-227","","","","32","finished","799","0.002","11999","0.7897418737411499","0.6953125","","0.4874629080295563","0.6077015995979309","","","","","","","0.7936133742332458","","","0.4862759113311768","0.22237935662269592","1.3201956748962402","ri8zdfrs","28479"
"absurd-blaze-579","AttentionMLPPixelClassifier","pious-firebrand-463","","","","32","finished","800","0.002","11999","0.7292798757553101","0.7421875","","0.5790765285491943","0.548804759979248","","","","","","","0.7338191270828247","","","0.572077214717865","0.7332647442817688","0.5767068862915039","3ssoopdo","28479"
"still-violet-578","AttentionMLPPixelClassifier","expert-plasma-304","","","","32","finished","792","0.002","11999","0.71705162525177","0.765625","","0.586240291595459","0.5493044853210449","","","","","","","0.7276039719581604","","","0.5787674188613892","0.7162081003189087","0.5929954051971436","lduwx1zm","28479"
"amber-water-577","AttentionMLPPixelClassifier","lucky-valley-230","","","","32","finished","792","0.002","11999","0.7382246255874634","0.7265625","","0.5703204870223999","0.5703105330467224","","","","","","","0.7183883190155029","","","0.5900714993476868","0.7223365306854248","0.5887239575386047","gj6byj74","28479"
"fragrant-voice-576","AttentionMLPPixelClassifier","colorful-smoke-467","","","","32","finished","794","0.002","11999","0.8504302501678467","0.90625","","0.3672770857810974","0.2615293264389038","","","","","","","0.8465495109558105","","","0.3690601885318756","0.1044398695230484","1.4243375062942505","kmchago2","28479"
"charmed-snowflake-575","AttentionMLPPixelClassifier","volcanic-elevator-305","","","","32","finished","795","0.002","11999","0.8483921885490417","0.84375","","0.3830169439315796","0.3865268230438232","","","","","","","0.8501929044723511","","","0.3794133961200714","0.09719721972942352","1.5060826539993286","mh9d4lqr","28479"
"icy-moon-574","AttentionMLPPixelClassifier","proud-armadillo-231","","","","32","finished","791","0.002","11999","0.72826087474823","0.7734375","","0.5817931294441223","0.531987726688385","","","","","","","0.7301757335662842","","","0.5784388780593872","0.7222936749458313","0.5867102742195129","u6sdn8uy","28479"
"hardy-lion-573","AttentionMLPPixelClassifier","sandy-elevator-470","","","","32","finished","794","0.002","11999","0.8444293737411499","0.8125","","0.380575031042099","0.39266687631607056","","","","","","","0.853407621383667","","","0.35908031463623047","0.09839718788862228","1.4348636865615845","q42h11yb","28479"
"royal-glade-572","AttentionMLPPixelClassifier","solar-tree-232","","","","32","finished","814","0.002","11999","0.7288269996643066","0.7578125","","0.5795459151268005","0.551143229007721","","","","","","","0.7303900718688965","","","0.5804583430290222","0.7369932532310486","0.5738745927810669","dzqs4er5","28479"
"restful-aardvark-571","AttentionMLPPixelClassifier","flowing-grass-306","","","","32","finished","818","0.002","11999","0.8430706262588501","0.8515625","","0.3766771256923675","0.3801898360252381","","","","","","","0.8566223978996277","","","0.3579599857330322","0.10246849805116652","1.438703179359436","hj59xtdl","28479"
"pleasant-star-570","AttentionMLPPixelClassifier","dulcet-blaze-473","","","","32","finished","810","0.002","11999","0.8514492511749268","0.8515625","","0.359494686126709","0.3535902500152588","","","","","","","0.8396914005279541","","","0.3799002766609192","0.09694008529186247","1.4419347047805786","xkx8zpk3","28479"
"vibrant-aardvark-569","AttentionMLPPixelClassifier","super-shadow-233","","","","32","finished","795","0.002","11999","0.85495924949646","0.7890625","","0.35064753890037537","0.4285004734992981","","","","","","","0.8459065556526184","","","0.3730880320072174","0.09822576493024826","1.430758357048035","v28e15ho","28479"
"legendary-shadow-568","AttentionMLPPixelClassifier","dulcet-eon-307","","","","32","finished","806","0.002","11999","0.8536005616188049","0.890625","","0.35856980085372925","0.25515347719192505","","","","","","","0.8495499491691589","","","0.3607334494590759","0.10169709473848344","1.4293873310089111","pgqd2isv","28479"
"clean-night-567","AttentionMLPPixelClassifier","vocal-surf-476","","","","32","finished","801","0.002","11999","0.8523550629615784","0.8203125","","0.36410146951675415","0.3859509825706482","","","","","","","0.8576939702033997","","","0.34920185804367065","0.09796863049268724","1.4334020614624023","88f7h18j","28479"
"woven-bird-566","AttentionMLPPixelClassifier","radiant-durian-234","","","","32","finished","789","0.002","11999","0.7292798757553101","0.7265625","","0.5760736465454102","0.5746445059776306","","","","","","","0.7336047887802124","","","0.5730528235435486","0.7284220457077026","0.5923365354537964","9xrdmkp5","28479"
"wise-glade-565","AttentionMLPPixelClassifier","grateful-wood-308","","","","32","finished","793","0.002","11999","0.8541666865348816","0.8515625","","0.35667094588279724","0.3535512685775757","","","","","","","0.8546935319900513","","","0.35015445947647095","0.09972572326660156","1.4203397035598757","5d9eltnf","28479"
"likely-dream-564","AttentionMLPPixelClassifier","colorful-violet-481","","","","32","finished","789","0.002","11999","0.5966938138008118","0.5625","","0.6668922901153564","0.681171178817749","","","","","","","0.5981568694114685","","","0.6647253632545471","0.5604696869850159","0.6880061030387878","qvbaoaz1","28479"
"golden-morning-563","AttentionMLPPixelClassifier","solar-cosmos-235","","","","32","finished","795","0.002","11999","0.8556385636329651","0.890625","","0.3651536703109741","0.2911222577095032","","","","","","","0.8469781279563904","","","0.3812115490436554","0.10105425864458084","1.458611249923706","oe2i6kqp","28479"
