"Name","model_type","backbone_run_name","frac_keep","contrastive_loss_weight","loss_norm_type","num_oxels","State","Runtime","learning_rate","trainer/global_step","training/accuracy_epoch","training/accuracy_step","training/loss","training/loss_epoch","training/loss_step","training/step","validation/accuracy","validation/loss","validation/loss_epoch","validation/loss_step","validation/step","validation/accuracy/dataloader_idx_0","validation/id/accuracy/dataloader_idx_0","validation/id/loss/dataloader_idx_0","validation/loss/dataloader_idx_0","validation/ood/accuracy/dataloader_idx_1","validation/ood/loss/dataloader_idx_1","ID","num_parameters"
"fallen-energy-310","BackboneColoredMNIST","","0.25","1","inf","32","finished","1057","0.001","29999","","","","0.000021619511244352907","0.00002276421946589835","","","0.00002083401159325149","","","","","","","","","","zn1er5a7","993664"
"gentle-breeze-309","BackboneColoredMNIST","","0.25","0.9","inf","32","finished","1040","0.001","29999","","","","0.0019935299642384052","0.002095838077366352","","","0.0018813492497429252","","","","","","","","","","vhp7o4a4","993664"
"grateful-wood-308","BackboneColoredMNIST","","0.25","0.7","inf","32","finished","1024","0.001","29999","","","","0.005317966919392347","0.0054046413861215115","","","0.00504740234464407","","","","","","","","","","n51f0e3m","993664"
"dulcet-eon-307","BackboneColoredMNIST","","0.25","0.5","inf","32","finished","1014","0.001","29999","","","","0.007872391492128372","0.007905258797109127","","","0.007440858986228704","","","","","","","","","","3lcnsuuc","993664"
"flowing-grass-306","BackboneColoredMNIST","","0.25","0.3","inf","32","finished","1002","0.001","29999","","","","0.010311148129403591","0.01058419607579708","","","0.009800704196095468","","","","","","","","","","0i2y6xkg","993664"
"volcanic-elevator-305","BackboneColoredMNIST","","0.25","0.1","inf","32","finished","985","0.001","29999","","","","0.013743062503635883","0.013959299772977827","","","0.013276888057589533","","","","","","","","","","2o4t5awj","993664"
"expert-plasma-304","BackboneColoredMNIST","","0.25","0","inf","32","finished","790","0.001","29999","","","","0.01426619291305542","0.014746475964784622","","","0.01376208569854498","","","","","","","","","","ohn6issf","993664"
"lunar-firefly-303","BackboneColoredMNIST","","0.25","1","inf","32","finished","1052","0.001","29999","","","","0.00001645260454097297","0.000014443197869695725","","","0.0000166424779308727","","","","","","","","","","cbws9kga","993664"
"upbeat-microwave-302","BackboneColoredMNIST","","0.25","0.9","inf","32","finished","1039","0.001","29999","","","","0.0020840256474912167","0.002015289850533009","","","0.0019616035278886557","","","","","","","","","","r62o5crr","993664"
"visionary-plant-301","BackboneColoredMNIST","","0.25","0.7","inf","32","finished","1026","0.001","29999","","","","0.005170340184122324","0.00526093365624547","","","0.004902259446680546","","","","","","","","","","kajrb853","993664"
"clear-smoke-300","BackboneColoredMNIST","","0.25","0.5","inf","32","finished","1017","0.001","29999","","","","0.007585406769067049","0.007805829402059317","","","0.007271218579262495","","","","","","","","","","j6xpaztn","993664"
"warm-bird-299","BackboneColoredMNIST","","0.25","0.3","inf","32","finished","1004","0.001","29999","","","","0.011278240010142326","0.011600044555962086","","","0.010875490494072436","","","","","","","","","","u2mmps26","993664"
"zany-fog-298","BackboneColoredMNIST","","0.25","0.1","inf","32","finished","990","0.001","29999","","","","0.013338368386030195","0.013385476544499396","","","0.01288812141865492","","","","","","","","","","5si0tskw","993664"
"leafy-darkness-297","BackboneColoredMNIST","","0.25","0","inf","32","finished","809","0.001","29999","","","","0.01445683278143406","0.014472968876361849","","","0.013959226198494434","","","","","","","","","","ulmkqpb1","993664"
